Codi_Districte,Nom_Districte,Nom_Carrer,title,size,price,Vigilancia,Columnas,Tipo plaza,Puerta,Planta,Ciudad,Personas,Promedio_Euros,Vehicles
1,Ciutat Vella,Hostal Sant Antoni,"Garaje en Sant Antoni, Barcelona",28 m²,19.900 €,No,None,None,None,sótano," Barcelona",106028,11517.7037037037,33685
9,Sant Andreu,Tramuntana,"Garaje en calle Tramuntana, Sant Andreu de Palomar, Barcelona",16 m²,19.900 €,No,Si,None,None,Primera planta," Barcelona",149826,15124.7473684211,65745
5,Sarrià-Sant Gervasi,Pl Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra S Creu Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra Sarrià Vallvi,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Av Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Rier Blanca Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Camí Cement Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Major de Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Menor de Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Av Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pare Miquel Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Camí Vell Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pl S Vicenç Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Inst Químic Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
2,Eixample,Av Sarrià,"Garaje en Sarrià, Barcelona",24 m²,19.000 €,No,None,None,None,None," Barcelona",266857,18867.7167630058,128137
1,Ciutat Vella,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,16.900 €,No,None,mediano,automática,planta -2," Barcelona",106028,11517.7037037037,33685
2,Eixample,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,16.900 €,No,None,mediano,automática,planta -2," Barcelona",266857,18867.7167630058,128137
3,Sants-Montjuïc,Pg Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,16.900 €,No,None,mediano,automática,planta -2," Barcelona",183770,14625.3931623932,79559
6,Gràcia,Trvs Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,16.900 €,No,None,mediano,automática,planta -2," Barcelona",121915,18340.7471264368,57643
1,Ciutat Vella,Sant Antoni Abat,"Garaje en Sant Antoni, Barcelona",10 m²,16.900 €,No,None,mediano,automática,planta -2," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Hostal Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,16.900 €,No,None,mediano,automática,planta -2," Barcelona",106028,11517.7037037037,33685
2,Eixample,Pl Fort Pienc,"Garaje en Fort Pienc, Barcelona",10 m²,24.500 €,No,None,None,None,planta -2," Barcelona",266857,18867.7167630058,128137
4,Les Corts,Sants,"Garaje en Sants, Barcelona",9 m²,10.000 €,No,Si,None,None,None," Barcelona",81074,22022.0350877193,48622
7,Horta-Guinardó,M Sants Oliver,"Garaje en Sants, Barcelona",9 m²,10.000 €,No,Si,None,None,None," Barcelona",172109,15152.3170731707,80895
3,Sants-Montjuïc,Pl Sants,"Garaje en Sants, Barcelona",9 m²,10.000 €,No,Si,None,None,None," Barcelona",183770,14625.3931623932,79559
5,Sarrià-Sant Gervasi,Av Tots Sants,"Garaje en Sants, Barcelona",9 m²,10.000 €,No,Si,None,None,None," Barcelona",148201,25606.7755102041,102272
3,Sants-Montjuïc,Sants,"Garaje en Sants, Barcelona",9 m²,10.000 €,No,Si,None,None,None," Barcelona",183770,14625.3931623932,79559
2,Eixample,Pl Fort Pienc,"Garaje en Fort Pienc, Barcelona",7 m²,22.000 €,No,None,pequeño,None,None," Barcelona",266857,18867.7167630058,128137
6,Gràcia,Pl Vila de Gràcia,"Garaje en Vila de Gràcia, Barcelona",11 m²,38.000 €,Si,None,mediano,automática,None," Barcelona",121915,18340.7471264368,57643
6,Gràcia,Pl Vila de Gràcia,"Garaje en Vila de Gràcia, Barcelona",10 m²,20.000 €,No,None,mediano,automática,tercera planta," Barcelona",121915,18340.7471264368,57643
8,Nou Barris,Pg Verdum,"Garaje en Verdum, Barcelona",12 m²,14.500 €,No,None,None,None,None," Barcelona",170736,12431.811965812,66780
8,Nou Barris,Pl Verdum,"Garaje en Verdum, Barcelona",12 m²,14.500 €,No,None,None,None,None," Barcelona",170736,12431.811965812,66780
3,Sants-Montjuïc,Pl Las Navas,"Garaje en Navas, Barcelona",10 m²,13.000 €,No,None,None,None,None," Barcelona",183770,14625.3931623932,79559
9,Sant Andreu,Navas de Tolosa,"Garaje en Navas, Barcelona",10 m²,13.000 €,No,None,None,None,None," Barcelona",149826,15124.7473684211,65745
10,Sant Martí,Navas de Tolosa,"Garaje en Navas, Barcelona",10 m²,13.000 €,No,None,None,None,None," Barcelona",239465,15323.0884353741,103094
1,Ciutat Vella,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",12 m²,16.000 €,No,None,grande,automática,None," Barcelona",106028,11517.7037037037,33685
2,Eixample,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",12 m²,16.000 €,No,None,grande,automática,None," Barcelona",266857,18867.7167630058,128137
3,Sants-Montjuïc,Pg Sant Antoni,"Garaje en Sant Antoni, Barcelona",12 m²,16.000 €,No,None,grande,automática,None," Barcelona",183770,14625.3931623932,79559
6,Gràcia,Trvs Sant Antoni,"Garaje en Sant Antoni, Barcelona",12 m²,16.000 €,No,None,grande,automática,None," Barcelona",121915,18340.7471264368,57643
1,Ciutat Vella,Sant Antoni Abat,"Garaje en Sant Antoni, Barcelona",12 m²,16.000 €,No,None,grande,automática,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Hostal Sant Antoni,"Garaje en Sant Antoni, Barcelona",12 m²,16.000 €,No,None,grande,automática,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Sant Pere Més Baix,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",106028,11517.7037037037,33685
1,Ciutat Vella,Bou de Sant Pere,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",106028,11517.7037037037,33685
1,Ciutat Vella,Arenes Sant Pere,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",106028,11517.7037037037,33685
1,Ciutat Vella,Sant Pere Mitjà,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",106028,11517.7037037037,33685
1,Ciutat Vella,Pl Sant Pere,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",106028,11517.7037037037,33685
7,Horta-Guinardó,Sant Pere,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",172109,15152.3170731707,80895
7,Horta-Guinardó,Ptge Sant Pere,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",172109,15152.3170731707,80895
4,Les Corts,Sant Pere Romanies,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Sant Pere Claver,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",148201,25606.7755102041,102272
2,Eixample,Rda Sant Pere,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",266857,18867.7167630058,128137
1,Ciutat Vella,Sant Pere Més Alt,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",106028,11517.7037037037,33685
1,Ciutat Vella,Basses Sant Pere,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",106028,11517.7037037037,33685
6,Gràcia,Sant Pere Màrtir,"Garaje en Sant Pere, Santa Caterina i la Ribera, Barcelona",9 m²,9.900 €,No,None,mediano,None,None," Ciutat Vella",121915,18340.7471264368,57643
10,Sant Martí,Pg Maragall,"Garaje en calle Maragall, La Font d'en Fargues, Barcelona",11 m²,24.000 €,No,None,grande,automática,None," Barcelona",239465,15323.0884353741,103094
7,Horta-Guinardó,Pl Maragall,"Garaje en calle Maragall, La Font d'en Fargues, Barcelona",11 m²,24.000 €,No,None,grande,automática,None," Barcelona",172109,15152.3170731707,80895
7,Horta-Guinardó,Pg Maragall,"Garaje en calle Maragall, La Font d'en Fargues, Barcelona",11 m²,24.000 €,No,None,grande,automática,None," Barcelona",172109,15152.3170731707,80895
9,Sant Andreu,Pg Maragall,"Garaje en calle Maragall, La Font d'en Fargues, Barcelona",11 m²,24.000 €,No,None,grande,automática,None," Barcelona",149826,15124.7473684211,65745
8,Nou Barris,Pg Maragall,"Garaje en calle Maragall, La Font d'en Fargues, Barcelona",11 m²,24.000 €,No,None,grande,automática,None," Barcelona",170736,12431.811965812,66780
9,Sant Andreu,Pl Maragall,"Garaje en calle Maragall, La Font d'en Fargues, Barcelona",11 m²,24.000 €,No,None,grande,automática,None," Barcelona",149826,15124.7473684211,65745
7,Horta-Guinardó,Pl Cementiri Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",172109,15152.3170731707,80895
7,Horta-Guinardó,Basses d'Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",172109,15152.3170731707,80895
7,Horta-Guinardó,Pl Masies d'Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",172109,15152.3170731707,80895
7,Horta-Guinardó,Hortal,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",172109,15152.3170731707,80895
2,Eixample,Ctra Antiga Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",266857,18867.7167630058,128137
7,Horta-Guinardó,Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",172109,15152.3170731707,80895
7,Horta-Guinardó,Pl Bugaderes Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",172109,15152.3170731707,80895
8,Nou Barris,Riera d'Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",170736,12431.811965812,66780
9,Sant Andreu,Riera d'Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",149826,15124.7473684211,65745
7,Horta-Guinardó,Camí S Genís Horta,"Garaje en Horta, Barcelona",424 m²,310.000 €,No,None,None,automática,None," Barcelona",172109,15152.3170731707,80895
4,Les Corts,Morales,"Garaje en calle Morales, Les Corts, Barcelona",15 m²,7.000 €,No,None,None,automática,None," Barcelona",81074,22022.0350877193,48622
2,Eixample,Pl Fort Pienc,"Garaje en Fort Pienc, Barcelona",16 m²,27.710 €,No,None,pequeño,None,planta -1," Barcelona",266857,18867.7167630058,128137
8,Nou Barris,Formentera,"Garaje en calle Formentera, La Prosperitat, Barcelona",12 m²,17.000 €,No,None,grande,None,None," Barcelona",170736,12431.811965812,66780
4,Les Corts,Sants,"Garaje en Sants, Barcelona",36 m²,20.000 €,No,None,None,None,sotano," Barcelona",81074,22022.0350877193,48622
7,Horta-Guinardó,M Sants Oliver,"Garaje en Sants, Barcelona",36 m²,20.000 €,No,None,None,None,sotano," Barcelona",172109,15152.3170731707,80895
3,Sants-Montjuïc,Pl Sants,"Garaje en Sants, Barcelona",36 m²,20.000 €,No,None,None,None,sotano," Barcelona",183770,14625.3931623932,79559
5,Sarrià-Sant Gervasi,Av Tots Sants,"Garaje en Sants, Barcelona",36 m²,20.000 €,No,None,None,None,sotano," Barcelona",148201,25606.7755102041,102272
3,Sants-Montjuïc,Sants,"Garaje en Sants, Barcelona",36 m²,20.000 €,No,None,None,None,sotano," Barcelona",183770,14625.3931623932,79559
4,Les Corts,Dolors Masferrer,"Garaje en calle Masferrer, Les Corts, Barcelona",10 m²,15.900 €,No,None,mediano,automática,None," Barcelona",81074,22022.0350877193,48622
2,Eixample,Calàbria,"Garaje en calle Calàbria, La Nova Esquerra de l'Eixample, Barcelona",12 m²,27.000 €,No,None,None,None,semisótano," Barcelona",266857,18867.7167630058,128137
7,Horta-Guinardó,Jerez,"Garaje en calle Jerez, Horta, Barcelona",12 m²,24.000 €,No,None,None,None,None," Barcelona",172109,15152.3170731707,80895
4,Les Corts,Sants,"Garaje en Sants, Barcelona",17 m²,30.000 €,No,None,None,None,None," Barcelona",81074,22022.0350877193,48622
7,Horta-Guinardó,M Sants Oliver,"Garaje en Sants, Barcelona",17 m²,30.000 €,No,None,None,None,None," Barcelona",172109,15152.3170731707,80895
3,Sants-Montjuïc,Pl Sants,"Garaje en Sants, Barcelona",17 m²,30.000 €,No,None,None,None,None," Barcelona",183770,14625.3931623932,79559
5,Sarrià-Sant Gervasi,Av Tots Sants,"Garaje en Sants, Barcelona",17 m²,30.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
3,Sants-Montjuïc,Sants,"Garaje en Sants, Barcelona",17 m²,30.000 €,No,None,None,None,None," Barcelona",183770,14625.3931623932,79559
7,Horta-Guinardó,Murtra,"Garaje en calle Murtra, El Carmel, Barcelona",25 m²,26.000 €,No,None,None,automática,None," Barcelona",172109,15152.3170731707,80895
3,Sants-Montjuïc,Pl Las Navas,"Garaje en Navas, Barcelona",20 m²,17.000 €,No,None,pequeño,None,None," Barcelona",183770,14625.3931623932,79559
9,Sant Andreu,Navas de Tolosa,"Garaje en Navas, Barcelona",20 m²,17.000 €,No,None,pequeño,None,None," Barcelona",149826,15124.7473684211,65745
10,Sant Martí,Navas de Tolosa,"Garaje en Navas, Barcelona",20 m²,17.000 €,No,None,pequeño,None,None," Barcelona",239465,15323.0884353741,103094
3,Sants-Montjuïc,Joan Güell,"Garaje en calle Joan Güell, Les Corts, Barcelona",9 m²,11.500 €,No,None,pequeño,automática,Planta 1," Barcelona",183770,14625.3931623932,79559
4,Les Corts,Joan Güell,"Garaje en calle Joan Güell, Les Corts, Barcelona",9 m²,11.500 €,No,None,pequeño,automática,Planta 1," Barcelona",81074,22022.0350877193,48622
1,Ciutat Vella,Ptja Sant Sebastià,"Garaje en calle Sant Sebastià, Sant Andreu de Palomar, Barcelona",12 m²,24.000 €,No,None,None,automática,None," Barcelona",106028,11517.7037037037,33685
9,Sant Andreu,Sant Sebastià,"Garaje en calle Sant Sebastià, Sant Andreu de Palomar, Barcelona",12 m²,24.000 €,No,None,None,automática,None," Barcelona",149826,15124.7473684211,65745
5,Sarrià-Sant Gervasi,Pl Sarrià,"Garaje en Sarrià, Barcelona",9 m²,18.000 €,No,None,mediano,automática,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra S Creu Sarrià,"Garaje en Sarrià, Barcelona",9 m²,18.000 €,No,None,mediano,automática,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra Sarrià Vallvi,"Garaje en Sarrià, Barcelona",9 m²,18.000 €,No,None,mediano,automática,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Av Sarrià,"Garaje en Sarrià, Barcelona",9 m²,18.000 €,No,None,mediano,automática,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Rier Blanca Sarrià,"Garaje en Sarrià, Barcelona",9 m²,18.000 €,No,None,mediano,automática,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Camí Cement Sarrià,"Garaje en Sarrià, Barcelona",9 m²,18.000 €,No,None,mediano,automática,planta -2," Barcelona",148201,25606.7755102041,102272
